business_id,name,address,latitude,longitude,stars,cat_1,cat_2,cat_3,drink,value,food,service,review_count,zip_code
UtibXZzwJekiDzwys4I19A,Naked Lunch,"34 S 11th St, Philadelphia, PA 19107",39.9508908,-75.1587593,3.5,Organic Stores,Food,Vegan,,,,,19,19107
aA-6urKmmlZw9STPOHZNCg,up-RYES Bagel & Deli,"22 N Bryn Mawr Ave, Bryn Mawr, PA 19010",40.0219417,-75.3172942,4.0,Coffee & Tea,Delis,Bakeries,,,,,82,19010
Ngcu_UroLXg5rSpSm2Xfug,China King,"729 W US Hwy 50, O Fallon, IL 62269",38.5882140503,-89.9254811928,3.0,Chinese,,,,,,,36,62269
J_3vgev5HjjFSHDinRrA-A,Masala Wok,"9348 34 Avenue NW, Edmonton, AB T6E 5X8",53.46688,-113.4760771,2.0,Indian,Chinese,Vegetarian,,,,,33,T6E
nEFO4hfMiugL3RC6pk0Klg,Los Amigos Dos,"404 Patricia Ave, Dunedin, FL 34698",28.005052,-82.775845,4.0,Mexican,,,,,,,118,34698
XH2RHQZRcLd_-dj-hv_iVw,Clara Burton Service Area,"1 Clara Burton Ln, Oldmans Township, NJ 08067",39.737,-75.4054,3.0,Fast Food,Gas Stations,Automotive,,,,,5,8067
fMXvkqiP5VMuwtXdF1kwAw,Tasty Shop,"2327 E Hillsborough Ave, Tampa, FL 33610",27.9954217,-82.4330521,5.0,Seafood,Chicken Wings,,,,,,5,33610
KmIbyOoeMDQPwOVT66SlxQ,Salsa Verde Mexican Restaurant,"55 S Raceway Rd, Indianapolis, IN 46231",39.7628744,-86.3257127,4.0,Mexican,,,,,,,163,46231
pqiFIcObG_qW16x9cHcznQ,Tin Cup Coffee,"1201 Demonbreun St, Ste 100, Nashville, TN 37203",36.1539262,-86.7869553,4.0,Food,Coffee & Tea,American (New),,,,,94,37203
FfNqZitGYvBdBNxRfG-ang,Ernie's Cafe,"5201 4th St, Marrero, LA 70072",29.8985462,-90.1029884,4.5,Cafes,,,,,,,6,70072
kO8jbRIJxYHIXJaqNhDXzQ,Taco Bell,"5765 Old Hickory Boulevard, Hermitage, TN 37076",36.1728116395,-86.6023756881,1.5,Fast Food,Breakfast & Brunch,Tacos,,,,,14,37076
wMIKAWrfbL-Gq68JOQfzlQ,Sidelines Sports Pub,"9283 E US Hwy 36, Avon, IN 46123",39.7622818,-86.3567246,3.0,Sports Bars,Bars,American (Traditional),,,,,44,46123
pi8YVtnvrEtFUejxCZ1j0w,Freret Faire,"4645 Freret St, New Orleans, LA 70115",29.9352824364,-90.1062852153,3.5,Nightlife,Bars,,,,,,6,70115
ZQlHbQTrDTTEZdWjf6nsNg,Tony Luke's,"Citizens Bank Park, Philadelphia, PA 19148",39.9068506337,-75.1667226823,3.0,Sandwiches,,,,,,,56,19148
Fq4tozBkeXhkWG-ZAculrQ,Magma Donair Burgers & Subs,"5513 23rd Avenue NW, Edmonton, AB T6L 7B9",53.4532568,-113.4258784,4.0,Burgers,Mediterranean,Poutineries,,,,,5,T6L
ktMvtPI3TBkTOpSf1sTXWw,Heffe,"1431 Frankford Ave, Philadelphia, PA 19125",39.9731157,-75.1339186,3.0,Tex-Mex,Italian,Food Stands,,,,,229,19125
M9M37FllWUIslw2OE9eyKg,Caffe Italia,"10277 Big Bend Rd, Riverview, FL 33578",27.7904682,-82.3395176,4.0,Italian,,,,,,,179,33578
5hpvWfOEc62DCjedJYi9Fw,El Coqui Puertoriqueno,"407 S Warman Ave, Indianapolis, IN 46222",39.7607651593,-86.2063043266,4.5,Latin American,Caribbean,Puerto Rican,,,,,20,46222
yrI5cM7IZR3WHqZxTySxTg,C & S Seafood Restaurant,"10725 98 Street NW, Edmonton, AB T5H 2N8",53.552238,-113.4905358,3.5,Seafood,,,,,,,6,T5H
dLtvYS2OPDtzDp_YEgEB3w,Raising Cane's Chicken Fingers,"2707 S Big Bend Blvd, Maplewood, MO 63143",38.6122531545,-90.3234167997,3.5,Southern,Fast Food,Chicken Wings,,,,,28,63143
kldxUk_h0wx7534Xl9K0bA,Palacios Mexican Restaurant,"4101 S Grand Blvd, Saint Louis, MO 63118",38.5823591,-90.2447337,4.5,Mexican,,,,,,,21,63118
fKP9ALt3WZ6WipB98eGIJg,McDonald's,"2499 Murfreesboro Pike, Nashville, TN 37217",36.0794134921,-86.6453446689,1.5,Food,Burgers,Fast Food,,,,,29,37217
WS6zJAzSppAvAy3tialmvQ,Olympus Burger And Donair,"5639 Riverbend Road, Edmonton, AB T6H 4X9",53.4945257462,-113.5768502578,4.0,Fast Food,,,,,,,7,T6H
1gcxlzxJH3ibkI_YJzVBPQ,Denny's,"27 Junction Dr, Glen Carbon, IL 62034",38.7760519217,-89.9556197859,2.0,Diners,Breakfast & Brunch,American (Traditional),,,,,25,62034
lx1et8HpxKMlQIbzudoM1w,Taco Bell,"2028 66th St., Saint Petersburg, FL 33710",27.7888044041,-82.7289306382,2.0,Fast Food,Tacos,Mexican,,,,,20,33710
muFSb1eCiT2ufKSzJrN4vw,Sherlock Holmes,"300-800 Broadmoor Blvd, Sherwood Park, AB T8A 4Z9",53.5378364585,-113.3213495558,3.0,Pubs,Bars,Nightlife,,,,,6,T8A
WXvqN8QEIJD0E4IjCBynHQ,Merryman's Pub,"106 S Bdwy, Pitman, NJ 08071",39.7314428,-75.1301612,3.5,Cocktail Bars,Pubs,Bars,,,,,71,8071
-H-fZonTLitwHFY_PLAIjA,Taffy's Pizza,"2026 De La Vina St, Santa Barbara, CA 93105",34.4295503,-119.7176051,4.0,Pizza,,,,,,,192,93105
Y4mgE7rgIFX-II-g1jo6uw,Tropical Smoothie Cafe,"1115 S Broadway Ave, Boise, ID 83706",43.5992909088,-116.1938903516,4.5,Food,Juice Bars & Smoothies,Sandwiches,,,,,6,83706
eJMd8kKcPOLhhA32Lm7fWw,Charleys Cheesesteaks,"178 W County Ctr, Des Peres, MO 63131",38.6030589,-90.4469757,3.5,Cheesesteaks,Fast Food,Sandwiches,,,,,8,63131
u3t_iLLtu3yTzP0F4zx70A,Pholicious Countryside Mall,"27001 US Hwy 19 N, Ste 9245, Clearwater, FL 33761",28.017461,-82.732546,3.5,Vietnamese,,,,,,,46,33761
I3yzZhtKfRMuUHWHDBqHGA,Capriotti's Sandwich Shop,"510 N Union St, Wilmington, DE 19805",39.750218226,-75.5721683068,3.5,Sandwiches,Delis,Salad,,,,,46,19805
_I4_CyIwG7EXNX84zANd7Q,Ricky's Cuban Restaurant,"5249 Ehrlich Rd, Greater Northdale, FL 33624",28.085971949,-82.5390972451,4.5,Cuban,,,,,,,26,33624
fp_SXpuPXtYySgxsNxG8zg,Taco Bell,"2150 W. River Rd., Tucson, AZ 85741",32.30542,-111.0121,3.0,Fast Food,Tex-Mex,Mexican,,,,,19,85741
9hQNxW2PrqLq5tVciT3OnQ,Bangkok Restaurant,"11476 112 Ave NW, Edmonton, AB T5G 0H6",53.561085,-113.520256,4.0,Chinese,Thai,Buffets,,,,,20,T5G
UtGrkNg5ZuJQnxGgk604bw,Bellacino's Pizza & Grinders,"4662 Lebanon Pike, Hermitage, TN 37076",36.216989,-86.593995,4.0,Italian,Sandwiches,Pizza,,,,,44,37076
QNpFZ8OKF5VQl2jit7sTlQ,Penn Steak & Fries,"Coventry Mall, Pottstown, PA 19464",40.234382,-75.666722,5.0,,,,,,,,11,19464
VKREBLY5CXeok2a0Z-xvCA,RiceWorks - Meridian,"3635 E Longwing Ln, Meridian, ID 83646",43.621614,-116.3489896396,4.0,Food,Food Trucks,Asian Fusion,,,,,68,83646
5OX3v2Mn1KiEWrLZtL5DFw,Manee Thai Restaurant,"481 Lafayette Ctr, Ballwin, MO 63011",38.594765,-90.519614,4.0,Thai,,,,,,,185,63011
gzhsBLH6AG5ssg-O5BSrzw,Big Lug on the Prairie,"7000 Longest Dr, Ste B, Carmel, IN 46033",39.977844,-86.043062,4.0,Comfort Food,Chicken Wings,American (Traditional),,,,,18,46033
LJ3OPCppT2A4G4oB8vZ9bA,Taco Bell,"3401 5th Avenue N, Saint Petersburg, FL 33713",27.777497,-82.679459,2.0,Breakfast & Brunch,Fast Food,Tacos,,,,,25,33713
9gQ3s8WlhHTJen4bCkZYGQ,2nd Street Café Express,"2500 E 2nd St, Reno, NV 89595",39.52374,-119.779516,3.0,Delis,Food,Bakeries,,,,,53,89595
lqprvV6sAcDImpIUaTn6eg,Frankie’s South Philly Cheesesteak,"3780 W Ina Rd, Ste 184, Tucson, AZ 85741",32.3388459,-111.0463773,4.0,Cheesesteaks,,,,,,,38,85741
g5gS1zWKxXrjlX1qlCtSbQ,KFC,"2401 N Meridian St, Indianapolis, IN 46208",39.801353818,-86.1565662,2.5,Fast Food,Chicken Wings,Chicken Shop,,,,,21,46208
Pk8wDjFerE25edYymxRDPg,Stenton Pizza,"7171 Stenton Ave, Philadelphia, PA 19138",40.0594832,-75.1647422,2.0,Pizza,,,,,,,5,19138
IEtJB6PohJjR9FBt2kUeSQ,Papa John's Pizza,"1325 W. Duval Mine Rd, Sahuarita, AZ 85614",31.900555,-110.993368,3.0,Pizza,,,,,,,22,85614
t9RnIkvyRMFi4AgBvEv16A,Taco Bell,"1111 S Wilmot Rd, Tucson, AZ 85711",32.20742,-110.85756,2.5,Breakfast & Brunch,Tex-Mex,Fast Food,,,,,21,85711
_woUO4WVK1istX3jwBMyvg,Breakfast Boutique Mount Airy,"6833 Germantown Ave, Philadelphia, PA 19119",40.0550327831,-75.1869688298,3.0,Breakfast & Brunch,,,,,,,68,19119
Zo4JTq141zH5ggZqX7A7bA,Dunkin' - Philadelphia,"7601 Lindbergh Blvd, Philadelphia, PA 19153",39.9049046,-75.2383803,2.0,Coffee & Tea,Food,Breakfast & Brunch,,,,,30,19153
2kEIUUxpjGrvlqCGj8RH8A,Tropical Smoothie Cafe,"7630 Highway 70 S, Ste 301, Nashville, TN 37221",36.0798424558,-86.9496038,3.5,Sandwiches,Food,Juice Bars & Smoothies,,,,,20,37221
N2n_nuiXb64ak0BNvIYEcQ,El Original Tacos Tijuana,"2201 Prater Way, Sparks, NV 89431",39.5360309845,-119.7735956311,3.5,Mexican,,,,,,,218,89431
EEWjIIs6N-34yaAXI7lHJQ,Choy Wong Kitchen,"708 S 50th St, Philadelphia, PA 19143",39.9474855,-75.2229853,4.0,Chinese,,,,,,,37,19143
M8AE0_L8zO0HsI8DGRqPJA,Starbucks,"125 East Swedesford Rd, Wayne, PA 19087",40.073982,-75.431881,4.0,Food,Coffee & Tea,Cafes,,,,,7,19087
j4ZuVRyMlFVTQAXJuWDluA,Little Caesars Pizza,"5366 Ehrlich Rd, Tampa, FL 33624",28.0817284,-82.5413718,3.5,Pizza,,,,,,,7,33624
CueuRgYurL6IBGybuvQN6w,The Village Bar,"12247 Manchester Rd, Saint Louis, MO 63131",38.6033523,-90.4413564,3.5,Burgers,Bars,Nightlife,,,,,134,63131
KKmXDeg58qYJUMMiNma2pA,Kruta Collinsville Bakery,"300 Saint Louis Rd, Collinsville, IL 62234",38.6632604,-89.9977592,4.5,Bakeries,Food,,,,,,67,62234
JBQFWXXdKX9YKK1p3QI49w,Swezey's Pub,"254 Village Square, Ste 100, Pleasant View, TN 37146",36.387752,-87.014627,4.5,Sandwiches,Nightlife,Food,,,,,113,37146
hD5BXxHrP1VtuJbSDg8lSQ,Spa Beach Bistro,"501 2nd Ave NE, St. Petersburg, FL 33701",27.7740307454,-82.6285592906,3.5,Pizza,,,,,,,25,33701
IcqvNEGpi94KcvpS_wUBRQ,The Tap,"306 N Delaware St, Indianapolis, IN 46204",39.7714404911,-86.1545743939,4.0,Breweries,American (Traditional),Beer Bar,14.078215092420600,15.784155368804900,12.31894040107730,12.243919134140000,465,46204
_393npnr0Dw1aGKy83x_0A,Paladar 511,"511 Marigny St, Ste A, New Orleans, LA 70117",29.9630345,-90.0548061,4.5,Pizza,American (New),Breakfast & Brunch,15.875718474388100,17.437410533428200,21.660462021827700,16.2105033993721,507,70117
Ra_H6mgkMEU1rBNlrcwpLg,Affamatos,"431 S Trooper Rd, Norristown, PA 19403",40.1313334849,-75.4013528644,3.5,Italian,Pizza,Sandwiches,,,,,102,19403
P1qZpdri9ixa7yhrkMr54w,Angelo's Pizza,"627 N Broad St, Woodbury, NJ 08096",39.8451215,-75.1479482,4.0,Pizza,,,,,,,29,8096
yq4dvs0KjYGO5N5I-oMfYw,Beijing Chinese Restaurant,"8144 E 21st St, Indianapolis, IN 46219",39.797577,-86.02402,4.0,Chinese,,,,,,,36,46219
kG7VAFl67L0syjVhjYj5ZA,Cherish Philly,"7060 Germantown Ave, Philadelphia, PA 19119",40.0582396,-75.1893803,5.0,Breakfast & Brunch,Caribbean,Cafes,,,,,8,19119
6Fkm5UzXYRDa41fDW31NxA,New China Restaurant,"450 Donelson Pike, Ste A5, Nashville, TN 37214",36.1512,-86.667026,3.0,Chinese,,,,,,,37,37214
EUTf-d0OVBMyPkg3lObG6w,Famous Famiglia,"530 Jfk Memorial Hwy, Newark, DE 19702",39.6621876,-75.6911386,3.0,Fast Food,Pizza,,,,,,7,19702
tIrKQRlAft3cytlm4khnKQ,Taco Bell,"3032 North Broad St., Philadelphia, PA 19132",39.99957,-75.15348,1.0,Tex-Mex,Mexican,Fast Food,,,,,12,19132
j58e2H4bk3pabri34IkpBQ,Who Dat Wings And More,"1611 Franklin Ave, New Orleans, LA 70117",29.9743919843,-90.0483217682,3.0,Chicken Wings,,,,,,,25,70117
pzmVMNxpLEUQx0Ins5ap5g,White Castle,"960 N Green St, Brownsburg, IN 46112",39.8561271,-86.3931435,2.5,Fast Food,Burgers,,,,,,9,46112
zgfKSWwxcBgBir_mlq0CIg,The Salt House,"7 E Ferry St, New Hope, PA 18938",40.3630752829,-74.9510931596,4.5,Gastropubs,,,12.591914415359500,17.409287869930300,9.096152782440190,10.945372819900500,326,18938
w8OykXSEIcr2a65VUxyLJA,Golden Palace,"35 S Broad St, Woodbury, NJ 08096",39.8374624,-75.1540592,3.0,Sushi Bars,Chinese,,,,,,24,8096
X0lMkTXVs3PLcyKzQ6GTcw,Maiale,"3301 Lancaster Ave, Ste 3D, Wilmington, DE 19805",39.753481,-75.58973,4.5,Sandwiches,Delis,Salad,,,,,65,19805
tsk6Bfz7GNk8-Hxq_CGW3w,Little Caesars Pizza,"174 William Dalton Dr, Glassboro, NJ 08028",39.7185751079,-75.1085207659,2.5,Pizza,American (New),Fast Food,,,,,6,8028
HhZDu-IEC7owaHCeEXSf1g,Cielito Lindo,"185 Rte-70, Ste 4, Medford, NJ 08055",39.9029398583,-74.8291372056,4.0,New Mexican Cuisine,,,,,,,98,8055
a0ndB5JL9ZMPaIb5SJPflg,Lorenzo's Steaks and Hoagies,"216 E Market St, West Chester, PA 19382",39.9611276817,-75.6009626023,3.5,Cheesesteaks,Sandwiches,Breakfast & Brunch,,,,,99,19382
nwq5cM5tYtQ7AnCnjVUhmg,Saigon Noodle Bar,"8221 Germantown Ave, Philadelphia, PA 19118",40.0741022929,-75.202862237,4.0,Noodles,Vietnamese,Bubble Tea,,,,,35,19118
82_5l4KgSLplR67FK3K10Q,Big E's BBQ,"5005 E Martin Luther King Blvd, Tampa, FL 33610",27.981463101,-82.4009789899,4.5,Barbeque,,,,,,,5,33610
J4xGzRAzhVb3T4NlEyjmCA,Wendy's,"28031 Wesley Chapel Blvd, Wesley Chapel, FL 33543",28.2368480286,-82.3523917755,2.5,Fast Food,Burgers,,,,,,25,33543
uzsH7P2gNvsWUDzKD6rfyw,Chipotle Mexican Grill,"1075 W Baltimore Pike, Ste L, Media, PA 19063",39.914397,-75.432928,2.0,Fast Food,Mexican,,,,,,27,19063
l6SCfDSkeFdD5ccMK0ZwlQ,Clearwater Bagels,"1871 Gulf To Bay Blvd, Clearwater, FL 33765",27.9603225,-82.7598496,3.5,Bagels,Coffee & Tea,Food,,,,,122,33765
huZCd1Ljh0F6SqD71WO_sw,Chick-fil-A,"2020 Marlton Pike W, Ste C, Cherry Hill, NJ 08002",39.921329,-75.0366188,3.5,Caterers,American (Traditional),Fast Food,,,,,39,8002
sF6sFWizSzsXCquOFA4wTg,Waffle House,"709 W Starr Pass Blvd, Tucson, AZ 85713",32.2064414,-110.9810039,3.5,American (Traditional),Diners,Fast Food,,,,,59,85713
f7sFHRZ5AJVpDtTmZMbMoQ,China Gardens,"5715 N Nebraska Ave, Tampa, FL 33604",27.99935,-82.4507906,4.0,Chinese,,,,,,,39,33604
cZLEqoK3k7oDNQs5rPpcYA,Carrabba's Italian Grill,"2680 Gulf To Bay Blvd, Clearwater, FL 33759",27.9611367,-82.7266638,3.5,Italian,Seafood,,,,,,164,33759
QhJCaPpJT1iMx1X9JGxJJg,The Tandoor,"2372 24 Street NW, Edmonton, AB T6T 0G9",53.4553149,-113.3793291,3.5,Imported Food,Indian,Ethnic Food,,,,,15,T6T
PWDs_jH_xluHbYHq-9ZhFA,Bens Pizza,"7417 Saint Bernard Hwy, Arabi, LA 70032",29.9552502773,-89.9969550026,3.5,Pizza,,,,,,,15,70032
5oA_6FVkModS02Yc3jkQiA,Tip Top Pizza,"6627 Chew Ave, Philadelphia, PA 19119",40.05494,-75.179682,1.5,Pizza,Food,,,,,,12,19119
qp6p-bx18FR3Djexu7sUuA,Golden Wok,"3948 W Chinden Blvd, Garden City, ID 83714",43.6283188,-116.2467032,3.0,Chinese,,,,,,,66,83714
N1we1YLrBxPOoenxJwzdOA,Max Well - New Orleans,"6101 Magazine St, New Orleans, LA 70118",29.9229891,-90.123387,4.5,Soup,Vegan,Vegetarian,,,,,65,70118
J295hhgR7i7DEyN0uCr4-A,Taco Bell,"931 N Wales Rd, North Wales, PA 19454",40.24326,-75.24082,1.5,Tex-Mex,Tacos,Breakfast & Brunch,,,,,10,19454
NDD0xU8R5RuVagp1y6Y1XA,KFC,"Rt 130 & Browning Rd, Brooklawn, NJ 08030",39.8781377153,-75.1140185923,2.5,Chicken Wings,Fast Food,Chicken Shop,,,,,11,8030
QQcfQx_MmR8nvhSp7Rlg0A,Panda Bistro,"1 Cherry St, Ste 6, Lambertville, NJ 08530",40.3765805258,-74.9471476773,4.0,Chinese,,,,,,,20,8530
IW8pYqyGYiTHYFMODP9EDg,Vallartas Mexican Restaurant,"13731 N Dale Mabry Hwy, Tampa, FL 33618",28.0708904,-82.505456,3.0,Mexican,,,,,,,242,33618
JT2BM8SV4lEHMHIakWrNIQ,Taqueria El Maguey,"5629 W 38th St, Indianapolis, IN 46254",39.82215,-86.260564,4.0,Mexican,,,,,,,58,46254
tVTMeplDBOFAa5ayvEcwGw,Two Guys From Hong Kong,"6015 S Virginia St, Ste B, Reno, NV 89502",39.4698893828,-119.7877671886,3.5,Chinese,Caterers,Party & Event Planning,,,,,148,89502
kj5JNphInEPMES1ESV3SJw,Domino's Pizza,"5320 Nolensville Pike, Nashville, TN 37211",36.0519052,-86.7138597,1.5,Chicken Wings,Pizza,Sandwiches,,,,,32,37211
wlfpN7V_f4HW5yKHTAJm5g,Hungry Howie's Pizza & Subs,"3780 Tampa Rd, Oldsmar, FL 34677",28.042468,-82.677786,2.5,Pizza,Chicken Wings,Italian,,,,,14,34677
Jkg5qYBqIbZdkMMK62Ix3A,The Lantern BLE,"222 W St Louis St, Lebanon, IL 62254",38.6037891691,-89.8099249229,4.5,Breakfast & Brunch,Sandwiches,Southern,,,,,8,62254
vWRdL8B9o2CmUmfJgNgMqQ,Rick's On the River,"2305 N Willow Ave, Tampa, FL 33607",27.962838,-82.473629,3.0,Music Venues,American (New),Nightlife,13.259012877941100,12.214000046253200,4.598293840885160,0.8575299978256230,398,33607
dHFEcHJG2LmPBJ0X2cfj7Q,Stargazy,"1838 E Passyunk Ave, Philadelphia, PA 19148",39.9267687862,-75.1673582289,4.5,British,Food,Bakeries,,,,,164,19148
5u61-6q6o0YvST1AxCiDxQ,Domino's Pizza,"22911 State Road 54, Lutz, FL 33549",28.1863996,-82.4373242,2.0,Pizza,Fast Food,Sandwiches,,,,,7,33549
Xp5i8k6Rye2yJ51PHXGYDw,Great Peking,"669 Jeffco Blvd, Arnold, MO 63010",38.451102,-90.366473,4.0,Chinese,,,,,,,27,63010
vH3bNYj4M3oYNwjcTJKbpA,MARU IYAGI - Hendersonville,"300 Indian Lake Blvd, Unit D100, Hendersonville, TN 37075",36.3297889065,-86.5923295444,4.5,Sushi Bars,Japanese,Asian Fusion,,,,,56,37075
wmRZAjOxxY78Lwk6KXlxbg,Double Eagle Cafe,"650 N Meridian St, Indianapolis, IN 46204",39.7761129,-86.1582454,4.0,Cafes,Caterers,Event Planning & Services,,,,,8,46204
FbgyitdvzZjn9auo5ZiyBg,China Wok,"1641 S Olden Ave, Hamiltion, NJ 08610",40.2061808,-74.7119877,3.5,Seafood,Chicken Wings,Chinese,,,,,17,8610
llmWFWNqZQ2J0UVECr0bvg,McDonald's,"6717 N Dale Mabry Hwy, Tampa, FL 33614",28.0083892984,-82.5045333803,1.5,Coffee & Tea,Fast Food,Burgers,,,,,26,33614
Q-fRS0NkDmFTCBUNbpERxg,Chapati Beta,"906 Carrollton Ave, Ste 425, Indianapolis, IN 46202",39.7800752292,-86.1437473712,4.5,Indian,Pakistani,Halal,,,,,15,46202
QH4HKxCX_GN88co_qLVPJQ,Pizza Wings Steaks & Things,"1105 Sunset Rd, Burlington, NJ 08016",40.0480247734,-74.8772311049,3.5,Fast Food,Barbeque,Italian,,,,,40,8016
bjtNYzlHpZeQ07q7XjTDNw,Lucky Star Chinese,"4175 66th St N, Saint Petersburg, FL 33709",27.8097338,-82.7281997,3.5,Chinese,,,,,,,60,33709
AX9ppYZHLiztWo2v4DXO2A,Bonjour Creperie Cafe,"790 Edison Furling Rd, Box 495, Furlong, PA 18925",40.363706,-74.951159,4.5,Gluten-Free,Creperies,Cafes,,,,,8,18925
bWPeURGj5pbYyShaQP-kWw,Moonga Sashimi,"10903 23 Avenue NW, SUite 109B, Edmonton, AB T6J 1X3",53.4534367,-113.5098165,5.0,Japanese,,,,,,,8,T6J
VXVxoFYJcWKr6Q3xspyHKQ,Taste of Lebanon,"10105 82 Ave NW, Edmonton, AB T6E 1Z5",53.5179044739,-113.4915992618,4.5,Middle Eastern,Lebanese,,,,,,5,T6E
oOdIzE7PGWD-T0gXrP4TSg,Outback Steakhouse,"31988 US Hwy 19 N, Palm Harbor, FL 34684",28.0622722,-82.7396768288,3.0,Steakhouses,,,,,,,135,34684
y8M8PzqH927jXpjxBVEPew,Cowboy Corral Bar & Grill,"6250 Ulmerton Rd, Clearwater, FL 33760",27.8933756,-82.7210855484,4.0,Bar Crawl,American (Traditional),Bars,,,,,14,33760
43MDfrU28FYjfpamNfL9GA,Zinburger,"1865 E River Rd, Ste 101, Tucson, AZ 85718",32.2877464,-110.9446335,4.0,Event Planning & Services,Gluten-Free,Venues & Event Spaces,14.55567705631260,17.158549696207000,10.313587218523000,14.18660056591030,795,85718
YaLKDgS_zIYIm6jkXWCxgA,Rustica,"903 N 2nd St, Philadelphia, PA 19123",39.9642199,-75.1404574,4.0,Italian,Sandwiches,Pizza,16.253938674926800,18.237972021102900,9.423848032951360,14.663177371025100,312,19123
fArLjilYfYfpAJbLHw4zCA,Mumbai Dakar Restaurant,"4322 118 Avenue NW, Edmonton, AB T5W 1A6",53.5705639528,-113.4088779241,4.5,Indian,African,,,,,,5,T5W
YGlWTnf8OX1gL0duW41yWQ,Papa John's Pizza,"39028 Us Hwy 19 North, Ste 8, Tarpon Springs, FL 34689",28.126786,-82.7407474,2.5,Pizza,,,,,,,10,34689
4UPfkc3RWTdNVl_54XdilQ,Marble's Southern Cookery,"2310 Lafayette Rd, Indianapolis, IN 46222",39.7986733,-86.2097156,3.5,Soul Food,,,,,,,15,46222
3DCbl5GrBX0CH71jbSC74Q,Angela's Pizza ll,"1004 Brownsville Rd, Feasterville Trevose, PA 19053",40.1402972,-74.9862406,3.0,Pizza,Italian,Caterers,,,,,37,19053
bS159Nk4-BNn2nwvPyQlVA,Subway,"3775 Tampa Rd, Oldsmar, FL 34677",28.0437029,-82.676538,2.0,Fast Food,Sandwiches,,,,,,24,34677
hfQEzgd-vtUQNJukauvQ5A,Antojitos Domis,"7940 Michigan Rd, Ste 13, Indianapolis, IN 46268",39.897956,-86.216963,4.0,Mexican,,,,,,,32,46268
LfWs66gXWB7KYolW6xAu-g,Violino Ristorante,"10133 125 Street NW, Edmonton, AB T5N 1S7",53.5425709,-113.5370262,4.0,Italian,,,,,,,88,T5N
L3HZyv4Q8vCmi2tr_Wm3-w,Spring City Hotel,"88 N Main St, Spring City, PA 19475",40.17941,-75.5475487,2.0,American (New),,,,,,,13,19475
TU3rjb_t9OVLoxVJpwEhwA,Sheraton Suites Wilmington Downtown,"422 Delaware Ave, Wilmington, DE 19801",39.7472414,-75.5513301,3.0,Hotels & Travel,Event Planning & Services,Hotels,,,,,82,19801
hN4B1kS8J5MQykKxrYXB_g,Wheelys Cafe,"791 Frenchtown Rd, Penn Farm, New Castle, DE 19720",39.665229,-75.592403,4.5,Cafes,Vegan,Waffles,,,,,10,19720
oNlw6o-TdLrwhhfNS3XfgA,New Orleans Cookery,"1015 Decatur St, New Orleans, LA 70116",29.9595176,-90.0605725,2.5,Cajun/Creole,,,,,,,15,70116
_3hT6D26_1uGR_W1RcmUaA,WIN Bubble Tea - White Bridge,"99 White Bridge Pike, Nashville, TN 37205",36.1316071,-86.8581153,4.0,Bubble Tea,Coffee & Tea,Cafes,,,,,26,37205
nTaLKWS4vky6RJAUwb2v9A,China 1,"934 E Henderson Ave, Tampa, FL 33605",27.9600821,-82.450622,3.5,Chinese,,,,,,,13,33605
eW46KumQ5fQ6dyYwAHRXuw,E G & MC,"924 Jefferson St, Nashville, TN 37208",36.1728615,-86.7937664,4.0,Cocktail Bars,Bars,Southern,,,,,18,37208
Z18kLEKFvE0wZwDoegTQ5g,Hong Kong Kitchen,"549 S Broad St, Lansdale, PA 19446",40.2347843,-75.2891242,2.5,Chinese,,,,,,,54,19446
56M2bwaaSzcmzr2dyEfYQw,Adriana’s On The Hill,"5101 Shaw Ave, St. Louis, MO 63110",38.617843,-90.270609,4.5,Sandwiches,Delis,Italian,17.98569017648700,22.433055579662300,14.846738517284400,18.90190237760540,397,63110
AFk6UXFbH-idH31KhFQVCg,8th & Roast,"2108 8th Ave S, Nashville, TN 37204",36.1317245,-86.7786921,4.5,Coffee & Tea,Food,Cafes,,,,,250,37204
8MdZJIIm3My0jdbzYiweeQ,Tower Market and Deli,"1305 Gallatin Ave, Nashville, TN 37206",36.1928939,-86.7439087,3.5,Delis,,,,,,,188,37206
Jj2ds2qo-SXHxsBIL6B1qQ,Puccini's Pizza Pasta-Oaklandon,"7829 Sunnyside Rd, Indianapolis, IN 46236",39.8969157,-85.9755485,3.5,Italian,Gluten-Free,Pizza,,,,,58,46236
mPZzpjFxy5lN-3yTMDDbnw,Lpcx Cafe,"6204 N Armenia Ave, Tampa, FL 33604",28.003969,-82.484852,3.0,Latin American,Bakeries,Coffee & Tea,,,,,46,33604
3NIK6Q3gk3XkVvBtAdVpXg,Wendy's,"18411 Stony Plain Road, Edmonton, AB T5S 2X6",53.541085,-113.6423939,3.0,Fast Food,Burgers,,,,,,7,T5S
ZKfRC21YEH3GGqCVVN8qEg,Verducci's Trattoria Pizzeria,"7800 Blind Pass Rd, St Pete Beach, FL 33706",27.744899,-82.752135,4.0,Pizza,Seafood,Salad,14.13469684123990,15.34924092888830,12.77470475435260,19.998512387275700,362,33706
_yz3egVyVMm1oYAAagq3zw,Smokin Pigs BBQ,"7013 Lithia Pinecrest Rd, Lithia, FL 33547",27.850446,-82.169961,2.5,Barbeque,,,,,,,8,33547
